individual_0;individual_1;individual_2;individual_3;individual_4;individual_5;individual_6;individual_7;individual_8;individual_9;individual_10;individual_11;individual_12;individual_13;individual_14;individual_15;individual_16;individual_17;individual_18;individual_19;individual_20;individual_21;individual_22;individual_23;individual_24;individual_25;individual_26;individual_27;individual_28;individual_29;individual_30;individual_31;individual_32;individual_33;individual_34;individual_35;individual_36;individual_37;individual_38;individual_39;individual_40;individual_41;individual_42;individual_43;individual_44;individual_45;individual_46;individual_47;individual_48;individual_49;individual_50;individual_51;individual_52;individual_53;individual_54;individual_55;individual_56;individual_57;individual_58;individual_59;individual_60;individual_61;individual_62;individual_63;individual_64;individual_65;individual_66;individual_67;individual_68;individual_69;individual_70;individual_71;individual_72;individual_73;individual_74;individual_75;individual_76;individual_77;individual_78;individual_79;individual_80;individual_81;individual_82;individual_83;individual_84;individual_85;individual_86;individual_87;individual_88;individual_89;individual_90;individual_91;individual_92;individual_93;individual_94;individual_95;individual_96;individual_97;individual_98;individual_99
76;62;50;72;62;63;50;49;67;36;62;63;70;73;62;60;72;62;62;71;76;71;38;74;63;62;71;72;60;57;64;63;71;72;76;62;41;76;62;76;74;52;63;63;74;73;44;67;76;76;76;76;15;76;69;69;41;76;63;48;62;48;72;54;51;63;47;50;76;71;64;67;76;54;59;75;50;51;76;76;71;50;50;51;76;36;67;51;54;58;56;53;51;47;76;65;69;70;70;73
65;54;61;45;65;47;50;76;76;62;54;57;74;74;73;76;41;71;75;43;56;67;51;76;71;65;71;68;63;76;73;62;62;67;33;33;72;75;51;66;65;61;52;61;54;62;76;34;63;75;65;65;76;76;69;72;63;64;48;76;54;76;74;67;15;76;76;76;64;74;55;67;50;48;71;56;76;33;68;76;51;48;76;76;62;50;49;68;58;43;76;47;65;62;68;45;57;59;72;62
64;71;67;63;76;63;69;22;49;37;68;44;33;71;69;64;67;62;56;60;76;76;76;76;59;53;50;50;62;76;76;66;57;50;56;65;47;63;55;67;63;76;67;76;76;76;76;76;50;76;49;54;53;65;51;51;72;75;57;67;52;62;64;75;48;74;63;62;75;71;69;71;47;50;51;74;37;67;60;59;76;67;76;76;65;50;61;49;60;58;76;76;76;65;71;51;76;42;72;76
59;63;70;62;58;65;76;76;60;55;65;76;67;67;36;74;76;62;36;50;67;62;50;71;76;76;62;62;73;69;67;71;76;62;63;64;59;41;54;72;69;74;74;69;45;65;62;76;76;62;48;76;76;75;70;56;64;65;50;50;65;73;53;64;76;76;76;37;76;67;65;76;67;76;76;15;34;76;76;51;70;76;71;15;52;55;51;72;58;59;65;76;62;73;76;76;53;48;67;53
72;75;76;62;62;76;76;76;76;76;76;72;50;76;76;76;61;58;75;72;76;76;76;67;66;49;76;72;67;65;66;75;67;15;65;52;76;76;65;66;66;75;66;50;72;66;71;71;75;59;68;57;70;54;54;76;75;70;76;69;76;76;68;50;67;72;75;63;76;47;76;54;45;42;71;67;76;70;64;66;76;76;73;65;56;50;65;68;69;69;47;42;69;70;67;58;73;76;65;56
71;65;67;76;75;55;54;70;74;73;62;71;76;65;38;68;62;36;37;51;48;76;41;43;62;51;76;76;71;65;76;76;50;76;66;59;51;71;47;64;76;76;47;76;75;72;47;48;62;71;51;72;51;71;76;37;53;65;66;67;67;71;54;65;66;62;71;50;71;68;63;70;51;53;63;60;75;64;72;64;51;69;71;76;76;75;64;76;45;43;65;58;76;75;62;65;65;76;48;51
75;72;71;67;46;56;72;62;72;76;76;76;54;51;62;56;46;36;66;71;75;64;76;76;51;53;76;76;42;44;65;70;68;73;51;76;51;76;72;62;73;70;67;68;65;66;54;76;73;66;62;47;41;76;76;48;72;75;76;76;73;64;71;72;33;76;52;56;39;59;72;71;62;42;67;67;54;64;56;57;47;67;71;48;71;42;50;76;62;67;63;76;65;76;74;74;63;52;76;65
51;61;67;62;66;71;70;71;61;56;71;76;56;62;68;52;76;63;76;76;63;76;51;67;48;67;65;53;69;62;67;73;71;72;71;70;76;72;53;70;76;76;62;71;57;67;71;76;72;76;54;54;51;72;61;52;76;76;71;72;47;48;56;68;67;67;62;56;62;62;54;69;47;76;76;41;37;76;74;68;65;64;64;55;72;65;69;70;53;33;76;76;49;49;52;69;43;49;71;76
48;70;72;71;76;76;49;76;15;71;76;54;71;76;15;37;67;74;72;55;76;76;52;50;76;62;50;27;63;62;43;61;73;56;76;67;44;40;62;50;73;74;71;67;76;67;67;76;76;76;65;62;71;65;69;48;55;59;65;62;67;60;62;62;74;69;76;70;65;76;51;41;52;35;67;76;50;62;73;57;64;65;76;48;55;57;62;37;58;70;72;74;73;76;71;76;72;57;76;65
57;61;41;62;76;76;75;51;65;76;64;62;76;51;62;63;71;68;50;72;67;68;62;50;63;62;70;68;65;52;56;42;65;69;56;48;57;62;51;40;66;73;71;67;65;70;76;63;76;71;65;65;76;72;70;70;64;17;36;76;67;51;74;69;68;69;76;49;76;62;76;71;50;76;49;50;64;57;62;72;73;76;73;72;68;70;15;55;63;57;52;64;47;62;49;42;76;76;62;50
71;62;61;57;74;73;75;63;69;74;76;65;68;69;67;72;62;61;67;62;62;49;76;50;76;65;76;76;76;62;76;70;53;47;47;15;63;43;76;50;54;66;62;72;76;62;65;47;42;57;72;71;67;76;76;37;40;44;76;50;53;74;76;65;74;73;58;60;46;38;76;42;76;76;76;65;69;64;73;75;47;76;54;58;57;59;76;76;56;53;50;50;76;76;65;62;36;36;76;76
67;71;76;63;41;63;74;65;76;76;49;61;37;50;62;72;75;75;76;62;62;70;71;36;71;56;47;67;53;59;72;75;51;54;63;62;73;66;76;76;70;62;56;54;61;70;51;57;76;76;76;68;76;76;68;72;47;76;76;36;62;56;67;68;66;72;71;55;15;76;63;76;67;76;51;76;76;63;40;58;48;59;76;54;76;76;76;64;76;49;62;65;38;75;37;76;71;73;76;76
76;76;76;71;54;64;63;28;75;72;76;76;53;62;71;59;76;76;64;71;51;76;72;70;67;71;71;76;67;71;67;71;69;70;65;75;76;57;76;36;76;76;73;45;72;66;46;50;76;76;63;76;76;76;67;65;47;71;68;67;42;50;76;76;74;69;51;75;33;24;48;76;76;73;72;71;58;54;70;71;76;67;63;41;66;52;76;76;71;69;42;71;71;50;71;72;65;73;68;70
70;76;48;39;76;67;69;68;70;73;48;64;51;65;76;63;44;63;76;76;49;76;68;69;75;51;76;71;76;59;68;48;62;72;37;76;76;57;62;62;63;70;71;42;75;72;72;72;57;46;62;70;64;76;72;76;57;56;62;37;76;62;75;76;67;48;29;49;75;37;76;76;76;76;67;15;47;51;76;76;54;72;42;76;41;70;67;72;48;50;68;63;72;36;67;57;76;62;66;64
76;63;59;26;15;62;65;72;63;17;62;76;58;56;72;76;50;67;65;73;76;76;47;76;65;68;32;64;71;52;67;33;52;66;64;63;76;73;15;68;76;65;67;48;62;64;66;70;76;49;76;48;61;54;62;54;15;71;76;76;56;62;68;73;50;65;50;47;42;50;72;61;76;64;65;65;76;76;71;68;15;76;68;71;63;76;67;42;38;48;67;76;63;75;60;49;63;67;59;76
70;71;76;70;76;71;75;72;64;63;76;76;45;47;73;71;56;51;63;64;74;74;68;66;56;71;70;76;60;51;69;69;63;62;62;50;63;76;56;76;71;76;62;36;76;76;62;62;76;73;71;76;76;76;76;70;71;68;68;64;53;59;76;76;76;76;76;69;68;76;50;76;47;76;62;36;76;76;74;65;60;59;76;76;47;47;48;49;62;71;56;62;67;69;62;62;65;67;63;65
42;51;76;76;67;74;73;38;72;47;73;68;76;76;66;15;62;64;72;71;71;68;76;76;41;70;76;57;58;51;54;15;72;58;51;71;76;76;62;62;76;71;76;62;72;52;69;66;65;69;62;72;37;47;76;76;76;76;38;46;70;67;55;61;76;76;71;73;76;76;47;67;60;61;71;63;76;70;62;47;64;76;51;76;54;72;63;51;51;60;64;74;53;60;65;51;76;76;67;76
68;54;73;72;76;76;69;55;65;67;71;76;62;71;62;75;70;56;62;62;72;72;71;76;76;71;65;76;72;51;76;76;69;76;69;68;38;75;60;56;65;76;68;70;76;76;76;51;76;62;54;70;36;76;50;74;76;54;71;72;72;67;76;47;58;61;63;38;72;37;73;67;76;65;71;65;42;71;71;65;67;71;67;59;65;65;76;63;68;75;62;62;76;63;39;45;71;72;59;45
75;73;45;73;76;76;60;67;72;41;71;65;72;70;47;76;62;15;74;72;37;68;47;67;62;62;51;68;50;76;65;76;50;76;76;68;76;76;71;71;46;40;76;64;67;70;66;67;73;75;76;47;62;70;65;76;62;76;73;65;73;73;70;65;76;67;71;67;47;53;66;37;76;76;68;55;56;66;76;76;57;76;51;66;37;62;76;76;76;72;57;56;63;76;66;63;51;63;76;63
47;73;71;76;74;73;72;72;75;74;64;62;45;43;76;76;54;67;76;76;71;76;76;70;76;76;76;54;76;76;50;67;76;71;76;76;65;65;55;71;50;46;71;68;76;67;50;62;47;62;71;67;76;76;76;65;72;71;65;62;75;68;54;76;73;67;52;60;51;72;76;76;76;67;16;75;70;68;41;63;70;43;55;49;60;64;66;67;63;70;41;76;63;66;42;44;61;56;56;66
