individual_0;individual_1;individual_2;individual_3;individual_4;individual_5;individual_6;individual_7;individual_8;individual_9;individual_10;individual_11;individual_12;individual_13;individual_14;individual_15;individual_16;individual_17;individual_18;individual_19;individual_20;individual_21;individual_22;individual_23;individual_24;individual_25;individual_26;individual_27;individual_28;individual_29;individual_30;individual_31;individual_32;individual_33;individual_34;individual_35;individual_36;individual_37;individual_38;individual_39;individual_40;individual_41;individual_42;individual_43;individual_44;individual_45;individual_46;individual_47;individual_48;individual_49;individual_50;individual_51;individual_52;individual_53;individual_54;individual_55;individual_56;individual_57;individual_58;individual_59;individual_60;individual_61;individual_62;individual_63;individual_64;individual_65;individual_66;individual_67;individual_68;individual_69;individual_70;individual_71;individual_72;individual_73;individual_74;individual_75;individual_76;individual_77;individual_78;individual_79;individual_80;individual_81;individual_82;individual_83;individual_84;individual_85;individual_86;individual_87;individual_88;individual_89;individual_90;individual_91;individual_92;individual_93;individual_94;individual_95;individual_96;individual_97;individual_98;individual_99
17;18;21;21;26;26;28;34;27;10;6;21;36;26;8;26;20;20;8;26;17;8;17;29;6;9;39;37;26;21;34;17;26;17;45;28;23;9;26;8;25;7;23;33;9;9;9;40;18;25;14;21;40;8;33;21;8;8;25;14;8;14;21;26;18;8;13;34;18;20;14;19;8;17;24;20;25;25;17;15;23;33;6;6;24;21;13;26;21;8;18;15;18;41;28;32;14;14;6;13
5;17;16;15;8;23;26;15;27;30;11;13;25;9;27;15;5;23;25;32;25;20;8;29;8;33;15;8;8;23;21;20;26;18;26;40;13;10;25;36;15;14;53;15;22;12;23;17;9;28;29;33;21;19;21;20;29;42;14;20;8;9;21;22;6;6;29;28;8;11;21;22;18;14;6;17;8;23;40;40;35;34;21;16;25;20;38;31;6;37;6;20;6;26;24;23;24;9;16;23
17;12;14;17;21;20;26;27;13;18;42;42;11;11;17;17;19;12;17;10;12;9;9;3;31;37;22;25;8;7;12;14;23;34;42;8;10;14;26;26;42;14;16;15;53;25;6;8;6;9;40;23;42;9;21;15;15;8;26;40;10;11;27;28;8;13;13;17;17;15;40;17;16;11;19;34;15;15;13;11;32;40;30;32;87;8;15;30;17;40;8;6;10;12;24;26;23;36;9;20
15;8;21;10;17;6;17;8;20;22;13;27;16;21;40;26;16;25;13;15;22;26;14;32;42;15;28;28;17;22;14;18;14;20;30;21;40;7;17;8;32;30;22;17;34;40;10;26;26;25;26;27;8;14;22;25;7;7;26;24;18;20;26;26;37;36;8;40;15;20;17;17;24;9;10;22;41;18;6;16;21;7;36;32;8;12;18;8;27;29;26;26;11;10;15;14;36;26;8;40
15;9;13;14;9;6;23;15;22;22;30;28;7;9;9;22;17;44;27;22;21;22;8;8;18;24;32;42;16;15;9;23;5;53;14;17;40;26;23;26;23;42;21;42;9;5;40;17;8;7;25;17;26;32;20;17;9;53;9;21;36;29;30;28;28;18;12;9;26;26;10;13;15;32;20;16;15;15;31;14;17;40;27;31;14;10;40;32;17;15;23;21;8;12;18;26;17;9;27;40
29;53;9;32;19;20;10;7;19;22;8;17;20;40;17;26;6;23;17;28;15;26;32;23;31;35;29;26;6;40;30;18;20;40;8;23;30;24;17;20;37;18;11;12;15;40;17;20;8;14;9;23;22;26;15;17;40;26;14;10;21;22;8;21;17;14;22;9;15;13;20;40;26;14;22;11;18;23;22;40;14;9;15;17;23;20;35;18;17;15;26;21;21;21;6;6;13;20;18;17
9;40;7;8;14;23;32;29;9;22;24;18;26;20;11;12;26;42;29;13;21;8;17;23;37;18;42;26;9;9;9;23;27;39;8;11;18;15;10;12;26;26;23;21;27;29;21;10;8;8;24;22;20;17;31;24;40;21;10;15;8;13;41;37;27;24;8;12;6;7;21;20;15;22;8;8;19;23;17;14;40;8;13;12;36;21;24;22;15;26;29;18;19;24;8;14;32;23;22;25
18;8;15;14;26;20;22;10;29;18;21;40;26;21;10;15;11;16;21;26;6;6;15;14;8;18;23;6;24;22;40;15;23;34;35;21;13;24;17;17;8;8;17;17;22;21;6;23;26;33;30;28;12;23;23;15;18;21;40;17;14;12;12;8;9;9;25;38;25;9;15;25;27;29;25;24;9;18;26;8;17;8;26;27;40;26;31;19;34;6;23;25;8;19;26;13;38;21;22;17
22;7;8;25;18;21;8;26;14;8;20;25;21;11;21;14;13;42;23;23;8;8;8;17;8;21;17;12;14;7;14;8;37;39;15;15;17;14;24;25;15;19;14;14;23;26;20;26;22;23;13;9;21;16;19;21;32;15;12;21;11;12;28;9;6;23;11;11;36;27;15;17;20;24;15;12;7;7;25;27;21;9;22;21;20;19;40;25;15;24;40;18;41;41;21;14;15;15;26;40
14;16;25;17;11;19;36;25;8;8;12;10;17;6;15;12;11;24;21;18;8;17;15;9;11;15;21;40;26;6;15;40;14;17;6;15;13;23;25;18;28;25;17;17;35;13;26;20;9;15;6;25;40;32;29;19;40;17;18;17;18;41;21;23;16;10;12;16;8;9;9;21;37;34;35;40;13;20;17;14;17;40;13;18;9;9;17;17;22;22;8;40;13;16;9;26;25;20;9;11
19;19;17;8;7;36;33;29;14;26;25;17;8;24;8;26;26;16;26;15;15;21;16;6;37;17;21;17;18;10;21;20;21;6;20;21;21;17;8;16;21;9;8;9;17;42;22;19;6;14;21;17;14;23;17;17;18;20;36;19;37;20;22;8;26;21;20;8;29;26;31;15;10;17;26;21;22;17;22;15;16;14;9;9;8;14;20;26;26;20;20;21;7;17;22;6;12;10;23;17
21;18;36;15;17;8;15;16;13;8;70;17;21;8;14;25;21;17;21;15;7;8;25;18;26;31;17;17;24;21;26;23;17;15;17;27;17;8;23;17;21;6;21;10;8;17;30;26;35;39;10;11;10;9;24;22;16;10;21;41;35;28;26;17;11;25;9;8;40;16;13;10;19;12;35;26;24;30;14;8;15;17;8;21;15;15;22;17;40;40;10;12;9;16;36;6;33;23;8;17
16;15;33;21;15;29;37;9;21;29;15;17;34;38;9;17;18;16;32;10;27;19;17;40;13;13;12;17;42;17;22;17;21;17;15;16;14;10;17;40;34;36;15;8;53;22;14;26;8;25;32;27;40;17;11;12;17;36;20;26;24;10;26;20;25;26;15;15;15;9;53;10;6;6;25;6;14;19;16;16;20;26;22;14;9;14;36;40;40;6;23;26;23;6;40;8;26;26;26;23
29;22;17;19;16;16;21;26;21;18;22;9;41;33;11;13;22;8;23;15;14;15;40;21;7;7;21;22;20;22;20;11;17;22;6;21;6;17;14;8;21;22;40;17;20;15;15;6;17;17;21;25;10;11;21;15;26;6;86;16;14;14;35;25;14;15;21;7;8;21;20;10;12;12;19;19;24;19;15;49;17;14;26;40;17;24;10;14;13;13;12;8;8;8;17;21;13;11;17;26
13;23;26;26;9;21;20;13;10;7;15;8;9;13;24;23;9;22;7;17;11;17;20;34;23;13;11;12;20;31;40;14;8;9;18;21;20;17;26;23;18;23;17;21;10;22;8;6;9;22;9;16;40;14;21;37;6;10;17;25;40;16;10;20;25;40;37;42;36;27;25;18;8;17;8;17;20;14;8;6;8;25;6;15;17;16;19;8;17;9;17;9;18;16;19;15;39;37;26;15
20;17;39;26;26;20;25;18;35;19;26;21;23;9;20;15;31;30;21;6;26;13;29;37;15;25;23;22;26;53;40;14;16;6;20;23;9;22;9;21;20;20;25;24;16;15;15;9;29;17;14;53;26;22;14;25;17;7;30;19;15;26;11;17;9;8;16;9;25;22;28;17;20;8;25;12;14;23;39;31;6;13;17;25;14;19;37;20;39;21;22;35;6;6;13;16;15;16;25;18
