individual_0;individual_1;individual_2;individual_3;individual_4;individual_5;individual_6;individual_7;individual_8;individual_9;individual_10;individual_11;individual_12;individual_13;individual_14;individual_15;individual_16;individual_17;individual_18;individual_19;individual_20;individual_21;individual_22;individual_23;individual_24;individual_25;individual_26;individual_27;individual_28;individual_29;individual_30;individual_31;individual_32;individual_33;individual_34;individual_35;individual_36;individual_37;individual_38;individual_39;individual_40;individual_41;individual_42;individual_43;individual_44;individual_45;individual_46;individual_47;individual_48;individual_49;individual_50;individual_51;individual_52;individual_53;individual_54;individual_55;individual_56;individual_57;individual_58;individual_59;individual_60;individual_61;individual_62;individual_63;individual_64;individual_65;individual_66;individual_67;individual_68;individual_69;individual_70;individual_71;individual_72;individual_73;individual_74;individual_75;individual_76;individual_77;individual_78;individual_79;individual_80;individual_81;individual_82;individual_83;individual_84;individual_85;individual_86;individual_87;individual_88;individual_89;individual_90;individual_91;individual_92;individual_93;individual_94;individual_95;individual_96;individual_97;individual_98;individual_99
71;71;95;87;97;90;71;90;90;97;89;63;97;97;89;87;81;90;87;59;89;90;93;94;93;92;61;96;95;90;75;89;88;89;88;90;90;98;81;76;90;90;98;98;56;28;90;98;94;94;90;98;87;87;95;95;97;67;87;97;98;98;94;91;92;93;76;93;66;87;89;91;90;90;85;83;96;97;75;74;81;88;89;90;71;86;90;90;90;93;90;89;90;99;86;90;90;90;89;95
71;71;93;91;87;74;95;82;60;89;87;80;89;79;89;88;97;91;86;86;85;90;95;80;89;89;91;94;71;81;90;90;85;90;86;98;95;97;92;74;89;95;90;81;89;90;98;90;92;93;97;97;95;97;94;90;90;89;97;97;27;76;89;71;76;95;89;89;90;94;90;90;96;80;90;94;79;97;73;76;94;95;63;70;93;91;98;88;89;80;90;97;98;95;95;90;93;94;91;92
79;92;98;97;74;90;97;88;97;81;88;88;67;90;74;98;90;90;91;98;91;94;59;89;83;84;90;63;80;97;97;90;90;89;98;81;88;88;90;71;75;86;90;98;84;64;84;72;90;85;95;95;88;89;89;90;90;71;90;90;80;88;90;97;96;90;97;97;97;71;80;94;90;71;97;89;85;89;97;89;87;87;93;95;90;94;90;97;98;97;89;95;98;97;97;90;87;89;71;59
67;97;93;96;90;90;90;97;95;92;97;95;98;90;98;90;90;95;92;87;88;87;92;92;95;89;96;91;87;97;89;90;67;90;88;86;90;90;79;79;95;98;90;87;78;91;87;87;96;91;90;90;97;90;89;86;98;79;95;87;95;89;95;90;86;88;97;81;90;90;97;97;87;87;80;69;84;94;89;89;90;89;88;90;85;81;97;97;88;95;85;81;72;78;89;94;89;79;82;76
74;79;90;67;98;97;86;90;90;95;87;75;67;90;99;59;88;90;90;74;90;90;79;98;90;89;88;81;90;68;79;63;89;95;98;95;76;85;87;97;88;84;79;89;97;95;94;88;90;97;90;97;82;79;97;96;63;71;90;90;98;98;86;90;94;80;97;85;65;61;97;95;76;76;76;74;96;90;97;98;89;96;80;72;67;90;90;98;90;90;71;79;93;94;98;90;85;91;89;90
90;90;89;97;94;98;90;13;93;84;97;89;89;89;89;97;82;84;98;95;82;88;71;71;91;73;96;93;92;96;71;74;90;71;76;74;99;97;89;90;90;89;97;88;90;95;63;40;89;91;89;93;94;90;90;90;88;65;79;90;90;95;86;89;71;67;95;85;95;97;97;97;97;90;97;98;89;88;94;91;90;97;90;90;90;92;95;90;83;87;90;90;90;88;98;97;97;98;90;90
74;87;88;89;90;98;94;89;89;81;89;89;97;91;83;83;94;87;89;90;71;98;15;80;97;87;90;86;95;71;95;90;95;90;91;95;92;97;78;93;67;71;97;90;71;97;99;90;97;79;89;86;90;87;91;94;94;91;99;90;89;90;74;95;65;73;95;63;99;90;79;93;90;89;71;90;94;90;67;92;59;87;95;91;97;98;77;69;90;90;90;81;91;88;90;90;93;95;81;85
90;90;94;88;68;97;59;90;90;90;87;89;86;69;94;93;96;97;89;79;97;90;90;97;97;90;91;97;93;94;90;90;96;96;95;86;90;98;95;98;96;97;97;88;95;98;95;89;20;91;97;89;97;90;97;97;88;98;74;90;98;95;82;89;79;80;83;93;98;97;83;85;89;79;87;97;95;95;88;90;90;95;81;97;85;99;63;90;95;97;81;79;80;89;88;81;97;90;90;90
96;98;94;75;90;97;90;89;88;92;86;97;87;88;89;83;90;95;90;90;92;77;99;95;86;81;79;79;95;97;90;81;94;96;96;96;90;89;83;86;97;90;90;98;79;90;71;88;95;95;89;97;89;90;90;95;79;90;40;63;84;72;94;88;74;97;95;97;95;80;89;97;88;90;97;97;89;97;77;79;84;93;90;87;90;98;89;89;97;94;96;96;90;97;90;97;90;89;93;92
94;91;90;95;97;98;63;79;98;97;99;95;93;95;97;98;83;86;97;97;97;97;95;95;81;87;95;97;98;98;95;71;90;97;71;71;97;97;97;95;73;93;78;86;74;71;85;76;89;88;97;74;90;74;91;91;90;90;97;98;93;90;95;79;97;76;97;90;90;79;90;92;81;93;97;90;77;89;90;97;91;96;90;90;71;90;71;97;93;92;82;98;95;91;87;81;93;93;80;80
95;92;90;90;90;90;97;97;79;89;97;90;87;88;80;81;90;90;86;97;94;99;90;90;90;90;95;79;90;95;97;90;97;97;90;93;95;92;97;88;91;97;94;83;90;99;91;97;97;95;90;97;90;91;90;99;72;80;79;90;90;95;95;92;74;89;90;98;95;71;90;90;73;72;90;95;80;96;90;90;98;97;87;1;90;90;88;81;91;90;97;95;98;98;91;74;71;95;97;97
97;71;97;90;80;91;82;88;97;98;90;97;80;88;71;83;87;90;62;76;97;54;90;90;90;90;90;71;79;79;96;98;89;91;97;90;85;81;91;90;96;92;75;97;81;86;79;84;89;90;90;90;83;78;77;87;89;99;71;79;87;90;97;74;87;97;97;97;90;89;97;97;90;90;94;93;81;97;95;95;89;87;90;90;71;71;93;91;79;59;68;82;89;87;95;95;79;79;95;95
90;83;91;95;89;90;93;92;98;98;75;91;90;95;95;95;98;90;67;88;88;80;90;90;90;92;97;90;88;68;97;90;79;97;92;94;90;90;97;99;95;95;97;97;87;91;97;99;90;95;86;90;96;91;73;83;90;80;84;87;96;80;91;91;89;90;90;87;97;80;71;97;97;88;94;92;95;92;91;87;90;90;90;63;90;63;90;90;97;63;97;96;90;97;89;90;79;95;87;81
95;95;95;88;93;92;89;67;96;97;90;79;87;94;67;67;91;96;98;98;91;90;94;91;74;71;69;91;97;97;97;81;95;71;90;87;90;90;94;93;89;67;74;95;97;98;90;90;95;91;90;97;90;89;95;90;79;87;97;98;95;90;95;92;98;97;86;90;95;87;95;79;90;89;95;95;83;67;90;74;97;90;90;90;97;71;71;97;96;91;89;89;64;66;91;94;94;77;76;77
93;94;94;91;93;90;92;94;90;90;97;74;71;79;86;92;86;88;95;95;97;95;84;83;89;71;90;90;67;82;97;63;95;74;99;98;95;97;90;87;83;74;97;98;95;92;79;97;90;89;97;96;97;96;94;92;80;82;84;82;85;75;90;98;97;97;95;95;94;91;86;87;98;79;83;86;91;97;97;90;89;98;93;87;84;95;95;90;71;97;96;92;79;90;75;80;97;54;92;93
95;95;93;92;99;98;87;87;98;99;90;87;90;89;90;63;91;95;90;90;97;96;80;82;98;97;97;89;97;90;87;90;90;97;95;76;89;95;73;72;95;91;79;90;98;81;74;70;97;95;99;95;95;94;95;97;98;89;95;90;95;89;90;90;94;94;92;95;98;71;95;94;94;93;95;93;99;90;90;90;63;95;94;94;79;90;73;72;85;74;71;95;97;97;95;90;89;89;87;86
95;61;98;90;93;90;79;80;89;88;78;83;84;77;95;92;98;97;89;93;97;83;93;92;90;90;88;90;93;85;97;90;90;87;88;89;85;76;90;98;25;90;93;91;79;90;71;90;90;91;97;98;90;59;97;87;90;71;83;97;95;90;81;87;97;98;75;83;94;74;97;90;95;87;90;71;90;90;97;95;90;90;89;89;91;96;71;90;90;97;95;90;85;85;90;95;91;90;90;90
93;98;90;90;97;95;95;95;98;81;90;95;90;97;98;79;59;95;97;97;90;90;92;74;97;95;93;83;87;88;98;71;91;91;90;87;87;84;94;90;80;76;93;95;97;97;97;98;80;84;81;95;93;75;90;99;84;86;80;81;95;90;97;89;79;90;96;97;82;94;87;59;85;89;90;79;94;93;63;79;79;79;89;89;87;71;90;97;85;76;90;90;93;95;90;59;91;97;90;79
81;79;97;87;87;82;79;83;97;95;89;93;90;98;94;92;97;95;97;95;98;71;83;86;90;90;97;90;86;99;95;89;90;71;71;71;95;90;79;89;97;95;92;93;92;95;90;99;95;93;90;86;90;74;90;71;87;85;95;94;95;79;75;93;90;71;71;90;96;96;92;95;99;59;90;94;93;81;96;81;85;84;89;88;79;90;59;95;89;79;93;94;98;95;96;93;97;59;95;90
88;97;86;90;88;88;91;90;98;98;89;82;90;98;59;97;79;95;86;95;97;95;97;97;96;96;71;78;90;95;98;67;90;76;94;93;91;94;96;84;79;79;90;90;91;94;89;72;97;95;97;63;79;81;97;97;81;87;84;80;90;90;97;87;97;93;88;97;95;95;97;90;89;90;88;81;90;98;89;85;90;90;95;90;79;98;97;90;90;77;89;96;98;97;87;63;90;95;87;95
95;71;92;88;90;90;90;95;92;91;90;90;88;85;96;91;94;91;95;87;63;94;59;97;89;90;97;89;71;80;98;90;83;83;90;90;90;90;89;97;90;97;91;86;95;97;87;99;90;90;86;90;92;91;90;95;83;90;95;95;90;90;90;98;97;97;90;88;90;95;90;90;76;92;90;74;86;72;94;80;87;90;71;89;90;97;95;74;80;86;97;90;97;98;59;92;99;97;83;88
90;89;97;96;90;79;98;90;74;91;93;90;90;91;90;93;89;89;90;90;99;98;78;86;71;97;90;91;81;90;98;90;90;99;90;93;87;90;90;80;90;97;80;69;94;80;83;71;98;90;92;86;97;90;93;89;89;65;89;90;81;90;81;88;87;90;80;87;92;93;91;74;96;91;77;95;89;90;77;91;90;97;90;97;91;65;89;74;89;80;95;96;85;89;79;95;74;59;95;97
96;97;85;73;97;79;89;97;87;71;94;91;96;91;97;98;89;97;90;89;90;97;98;89;97;97;78;80;97;90;97;98;80;89;94;93;89;97;97;79;95;89;97;97;90;97;90;97;84;84;96;97;90;87;95;97;90;95;85;75;83;77;88;93;83;86;91;98;79;90;63;87;96;91;90;90;95;95;78;72;91;95;90;74;81;97;94;95;90;97;87;97;97;80;98;89;90;90;94;93
97;94;88;90;94;84;90;91;97;90;81;90;80;95;90;96;91;98;89;90;90;97;96;96;94;91;80;90;90;90;95;83;97;97;89;97;97;90;79;90;90;95;97;90;89;90;98;98;96;97;59;90;67;87;82;74;90;91;98;71;80;94;95;98;98;95;90;74;90;97;90;91;85;88;74;91;90;83;89;92;71;97;82;89;90;91;90;74;59;95;96;92;96;96;81;96;95;96;92;94
74;74;94;72;80;89;95;92;93;97;98;94;95;90;98;98;89;95;90;89;84;86;90;87;98;90;90;90;94;93;90;90;96;96;77;83;81;71;90;95;82;87;96;81;80;96;90;74;95;95;95;95;97;91;98;97;95;89;97;94;95;98;83;86;87;71;81;94;93;92;98;71;90;97;99;95;90;90;96;92;94;93;90;79;71;89;97;71;91;94;79;90;95;90;97;97;92;95;99;95
80;79;95;97;90;95;63;90;88;88;89;84;91;90;90;90;90;83;81;82;96;95;90;90;81;97;98;97;95;92;71;97;99;90;96;91;98;97;90;67;90;90;71;98;89;90;95;91;89;90;93;91;95;95;90;87;97;99;98;98;95;90;77;84;62;84;97;87;90;89;87;81;95;90;91;96;90;87;95;91;90;71;74;80;90;87;90;89;89;88;89;95;97;98;93;84;90;90;97;97
97;71;95;97;97;87;60;70;91;94;90;81;90;90;79;74;89;90;97;81;95;74;95;97;97;90;98;94;88;96;95;92;93;80;87;90;93;91;84;73;95;95;93;92;79;98;73;77;71;90;90;90;90;97;79;63;90;90;97;90;98;71;63;90;79;97;95;71;97;90;90;90;71;95;83;95;90;90;90;88;84;97;82;94;79;89;88;89;80;90;79;89;89;90;91;97;79;79;94;71
90;90;90;90;90;87;96;98;74;95;89;89;95;95;79;71;96;96;79;79;89;89;89;87;90;99;99;79;62;78;94;83;91;96;75;75;79;90;86;83;95;92;86;85;80;86;79;93;95;89;92;95;94;91;90;82;79;97;94;90;87;90;97;71;95;90;97;97;89;79;92;91;95;95;96;97;97;87;91;96;94;95;87;90;98;63;93;92;93;90;89;90;98;99;94;90;90;95;91;83
74;79;73;70;90;89;93;68;89;90;95;90;89;71;87;97;94;98;63;97;91;97;83;82;79;95;90;90;86;88;97;87;95;98;94;97;61;77;98;97;94;80;81;82;59;90;89;90;97;97;90;98;95;97;88;85;76;90;91;82;94;89;72;88;74;97;97;97;99;95;97;90;90;90;90;91;93;90;86;90;97;93;96;96;97;88;95;87;98;97;97;59;81;91;59;97;89;87;96;90
97;86;90;97;72;82;97;90;80;87;90;90;90;90;80;97;98;95;90;94;94;98;78;83;74;90;90;90;91;96;79;90;95;96;90;80;98;97;94;80;88;88;96;91;71;97;83;90;90;94;97;90;99;97;90;92;91;94;87;88;90;90;97;79;87;90;97;95;79;90;98;81;94;96;94;90;90;97;97;90;93;92;87;74;93;92;95;97;87;86;79;89;87;95;89;89;89;93;94;83
90;90;90;90;90;89;96;96;87;97;90;90;90;87;97;97;90;90;96;92;97;95;90;91;90;90;93;89;74;76;90;59;89;88;90;94;90;90;88;59;90;90;95;90;96;95;80;80;91;90;83;86;95;90;80;95;97;95;95;93;88;85;90;97;90;90;89;88;89;88;97;90;86;90;71;95;90;90;89;88;90;99;90;95;90;90;93;81;95;89;87;82;98;90;71;94;98;90;95;74
98;90;91;87;90;98;91;91;90;89;97;90;82;87;90;95;90;90;95;79;89;87;80;87;86;90;96;96;97;71;95;90;79;97;92;90;92;92;98;90;94;91;87;88;63;97;90;90;90;81;95;97;90;90;90;81;93;89;95;99;89;95;92;93;87;79;90;83;90;99;98;93;97;87;89;97;90;79;90;97;91;82;97;71;95;90;87;97;97;96;97;86;97;90;95;90;94;91;91;96
92;93;90;90;94;91;92;89;90;97;96;96;95;94;81;87;90;98;97;76;90;90;88;71;84;85;79;90;92;95;79;90;87;90;93;94;97;80;59;80;94;94;86;80;98;97;91;96;74;90;97;59;91;77;90;90;84;90;95;87;63;97;97;89;90;97;88;94;81;90;97;97;87;98;94;90;96;97;95;95;90;95;90;95;95;94;97;94;93;86;89;98;71;89;77;87;86;80;95;89
74;94;87;99;70;60;90;79;94;94;95;95;82;72;98;90;78;83;93;92;97;90;79;90;96;96;84;80;90;98;95;95;80;94;93;87;88;90;79;87;91;98;92;91;95;89;96;97;90;59;90;97;87;98;78;83;67;80;83;86;81;89;94;91;89;88;95;97;95;82;97;90;90;71;95;99;90;94;87;94;59;90;90;90;95;87;86;98;90;94;98;90;75;86;81;86;93;95;92;93
87;90;89;88;97;97;90;89;95;96;90;95;90;97;95;98;94;93;92;95;95;97;90;87;94;79;93;89;90;95;95;95;88;97;97;93;90;87;70;83;95;92;95;97;90;89;90;86;92;90;90;90;82;67;86;68;85;78;4;97;97;97;90;79;93;95;94;97;79;84;99;98;92;87;90;90;64;88;80;94;93;79;87;89;71;89;91;93;89;88;90;88;90;90;93;92;90;97;91;98
90;95;90;90;97;90;98;89;86;97;76;85;94;89;78;77;81;90;97;87;91;93;78;89;64;66;97;97;79;95;91;97;94;94;74;90;91;93;89;90;93;92;90;95;89;94;90;90;95;88;93;97;93;95;97;79;98;97;93;95;90;79;80;89;97;87;90;89;97;89;90;89;98;90;83;74;96;97;80;86;87;90;87;73;63;97;87;90;90;90;94;87;97;89;95;99;90;71;90;97
97;95;95;97;91;89;89;95;90;97;97;89;82;82;91;89;95;90;93;91;93;96;98;95;87;95;94;90;98;97;97;91;89;89;97;87;87;98;90;97;95;97;93;90;90;90;95;87;90;97;79;90;89;98;84;87;95;90;98;97;97;90;89;90;91;89;95;97;93;95;86;84;90;87;86;82;95;97;90;81;97;97;95;97;88;91;86;89;83;90;90;87;71;97;80;88;90;90;93;95
97;96;98;87;97;90;91;87;90;90;95;89;97;98;74;93;79;79;90;90;91;90;90;98;90;95;98;90;90;91;97;97;88;88;87;82;97;97;89;89;80;83;96;90;79;98;86;88;90;90;90;90;89;74;90;98;71;71;98;88;86;98;98;71;97;79;83;81;59;74;88;87;90;90;95;95;94;92;93;95;90;90;90;99;95;97;90;87;97;97;79;97;98;90;87;81;97;90;90;90
81;90;90;98;90;91;93;94;88;94;90;90;96;88;90;95;96;97;86;84;96;96;87;79;95;95;89;85;87;87;97;94;98;79;90;90;59;90;97;91;96;91;97;71;98;83;90;95;71;97;90;90;75;75;89;88;94;93;90;97;76;75;85;96;71;79;90;90;91;94;98;97;90;89;96;92;93;75;93;94;81;93;94;91;91;93;91;97;90;90;88;76;95;79;94;93;98;90;84;82
96;96;87;84;76;77;89;91;98;97;90;88;89;80;90;90;89;95;95;93;90;97;95;90;77;88;90;90;90;67;91;94;97;87;94;91;79;81;93;79;91;90;84;87;74;90;85;83;97;97;99;87;88;89;90;90;90;78;89;90;79;90;98;95;95;95;76;89;92;95;90;97;89;95;97;90;87;83;92;92;92;95;79;83;93;94;96;91;71;90;88;97;80;80;89;72;90;90;97;94
98;97;94;94;90;86;96;96;97;95;79;95;96;97;97;91;95;90;96;81;87;96;97;98;87;97;83;97;89;90;90;93;93;90;86;83;91;90;81;97;97;79;97;71;95;95;71;80;74;89;88;97;97;97;98;94;95;91;97;97;95;95;79;97;87;94;90;90;88;86;79;91;80;99;95;90;97;96;95;97;97;95;93;91;86;97;90;96;88;89;72;82;73;72;95;97;63;90;79;74
90;90;97;97;93;94;95;98;87;90;96;97;89;89;95;97;92;95;90;97;95;90;97;95;89;93;89;88;74;99;90;95;91;94;97;91;94;93;90;90;90;95;97;97;89;90;97;97;87;92;71;90;97;92;89;88;90;95;89;89;91;95;96;96;95;61;89;90;94;93;89;90;94;93;90;97;98;93;95;95;66;72;74;90;80;82;93;92;90;74;90;97;95;91;91;81;86;90;90;90
91;93;90;90;94;95;93;95;98;90;68;85;92;96;85;86;94;81;90;87;90;95;90;97;92;96;97;98;53;94;79;89;98;89;94;97;98;87;97;97;87;89;97;97;86;91;91;90;95;89;97;88;97;87;90;90;95;71;90;90;93;95;98;90;97;59;80;80;87;82;93;94;89;88;95;95;90;90;90;93;79;89;91;94;97;88;89;90;97;97;94;95;93;95;90;95;90;89;97;95
97;95;97;79;87;90;71;86;92;91;95;92;97;89;94;92;97;98;88;81;97;90;89;87;94;91;97;95;95;90;91;97;97;90;92;92;92;95;89;80;90;87;97;79;81;83;86;85;92;95;87;90;90;90;90;97;90;97;91;80;97;95;91;90;95;92;95;93;84;85;90;90;69;78;90;97;90;87;91;95;87;97;96;97;95;83;86;98;90;90;87;87;88;90;97;97;97;97;83;83
87;97;93;91;93;94;90;90;97;97;97;94;90;97;90;90;85;85;79;97;97;89;97;59;71;95;79;94;89;87;72;88;97;59;90;94;97;90;98;97;95;97;89;97;94;97;90;90;94;95;90;91;79;63;89;90;85;85;89;99;90;71;97;97;94;77;95;71;97;90;94;95;97;97;90;98;97;67;71;90;95;95;90;80;90;90;81;90;95;93;90;84;95;96;19;88;95;97;94;83
87;90;96;96;99;95;79;90;89;77;97;90;86;82;79;89;97;80;93;90;98;97;59;97;80;90;97;98;83;83;86;94;89;97;95;80;88;88;97;59;95;97;81;89;98;63;91;71;90;95;96;94;94;90;96;95;83;79;97;90;90;90;91;96;87;83;71;90;93;94;93;82;71;98;84;83;91;93;95;83;96;95;95;99;90;92;91;87;98;98;74;68;81;88;98;80;63;89;89;95
90;90;94;92;90;90;90;95;97;95;95;86;97;87;95;90;94;95;97;97;80;79;90;79;95;80;80;90;88;89;96;97;97;88;79;97;98;97;74;90;90;90;90;89;90;98;86;83;95;95;94;92;95;98;92;93;94;90;82;93;90;95;95;97;90;97;91;91;97;91;95;95;92;96;90;90;97;95;91;85;87;86;77;94;97;99;90;87;95;95;94;77;90;90;90;95;75;76;90;90
90;97;97;90;93;95;90;91;96;92;90;91;93;91;97;93;89;89;97;71;98;87;95;95;94;95;88;88;95;96;97;97;91;97;95;97;89;74;97;97;95;97;97;71;98;79;86;82;97;90;95;95;94;81;97;88;90;95;94;94;91;98;80;91;92;92;90;90;92;93;90;90;91;92;90;90;90;88;90;97;78;83;91;97;95;93;97;90;94;95;88;96;92;84;98;77;98;79;89;90
94;94;90;95;97;79;97;97;79;97;92;95;81;79;97;91;90;90;95;97;92;93;95;96;96;95;90;90;97;87;71;97;85;84;96;96;92;95;91;87;90;94;79;90;90;90;75;96;97;98;91;94;90;91;96;96;97;94;95;92;80;90;94;59;90;80;97;81;92;96;88;94;91;97;95;97;92;93;97;97;90;90;94;93;97;90;94;71;97;95;97;97;79;97;98;91;90;90;97;97
90;90;95;99;97;95;85;82;97;95;97;97;92;81;87;97;97;97;94;93;97;94;93;91;97;98;80;97;96;96;79;90;95;94;95;97;91;94;79;90;95;97;97;90;95;97;92;96;97;98;90;90;97;89;97;90;95;97;71;97;89;91;97;95;97;80;99;98;94;93;91;90;96;96;96;91;97;97;85;86;90;90;93;92;93;91;94;95;90;97;87;88;88;90;90;71;97;87;84;82
