individual_0;individual_1;individual_2;individual_3;individual_4;individual_5;individual_6;individual_7;individual_8;individual_9;individual_10;individual_11;individual_12;individual_13;individual_14;individual_15;individual_16;individual_17;individual_18;individual_19;individual_20;individual_21;individual_22;individual_23;individual_24;individual_25;individual_26;individual_27;individual_28;individual_29;individual_30;individual_31;individual_32;individual_33;individual_34;individual_35;individual_36;individual_37;individual_38;individual_39;individual_40;individual_41;individual_42;individual_43;individual_44;individual_45;individual_46;individual_47;individual_48;individual_49;individual_50;individual_51;individual_52;individual_53;individual_54;individual_55;individual_56;individual_57;individual_58;individual_59;individual_60;individual_61;individual_62;individual_63;individual_64;individual_65;individual_66;individual_67;individual_68;individual_69;individual_70;individual_71;individual_72;individual_73;individual_74;individual_75;individual_76;individual_77;individual_78;individual_79;individual_80;individual_81;individual_82;individual_83;individual_84;individual_85;individual_86;individual_87;individual_88;individual_89;individual_90;individual_91;individual_92;individual_93;individual_94;individual_95;individual_96;individual_97;individual_98;individual_99
62;40;51;66;66;67;69;67;52;52;66;68;66;65;65;62;66;65;53;65;71;71;60;67;66;65;67;65;65;40;67;65;67;68;40;62;66;44;61;54;66;66;65;65;67;40;54;64;62;68;69;67;60;64;57;43;67;68;65;67;57;58;65;52;50;54;67;67;66;43;51;66;67;54;46;64;67;67;53;68;65;51;67;72;66;51;41;67;41;37;55;66;61;54;40;64;67;63;66;65
50;50;64;64;65;58;65;40;37;68;61;64;67;70;65;67;40;68;56;62;67;66;62;57;67;67;40;66;51;63;65;41;53;49;47;61;67;67;62;54;50;67;55;51;50;43;67;37;64;64;52;68;65;68;64;61;63;52;39;38;67;70;66;62;67;68;65;69;72;68;40;67;64;43;43;67;67;68;68;62;66;70;40;64;43;66;53;57;64;57;66;64;65;67;69;40;65;68;70;65
72;40;51;64;58;64;50;67;61;57;51;65;64;56;68;67;61;58;66;69;62;67;65;64;66;55;63;67;65;54;65;57;68;67;69;37;67;65;67;67;51;58;66;68;57;43;65;66;69;50;65;65;68;40;68;67;69;67;67;67;56;52;52;66;43;54;66;40;66;70;58;61;53;62;68;70;61;43;50;65;72;72;54;70;66;66;40;65;55;68;65;55;74;54;68;66;66;66;52;64
68;43;63;59;67;68;68;50;65;43;63;65;51;40;59;63;65;43;54;66;62;44;69;67;68;67;58;57;56;50;68;67;64;65;67;55;56;57;66;66;67;66;58;58;58;41;69;68;40;72;68;43;62;56;65;65;58;60;61;61;64;67;65;64;66;66;68;67;49;57;67;71;53;62;60;44;41;40;43;64;55;45;53;50;64;43;68;66;62;60;57;57;67;71;67;43;56;66;51;67
59;66;65;67;64;37;66;67;63;57;65;67;51;55;41;67;65;67;66;43;43;51;51;48;55;65;43;50;55;56;67;54;43;65;51;64;68;67;67;40;60;58;51;67;47;50;67;67;67;67;48;64;68;67;64;57;62;72;68;48;43;43;71;68;61;52;69;69;57;51;68;68;41;47;67;67;65;67;68;66;65;64;61;52;61;63;65;67;55;72;43;67;66;66;58;60;65;68;68;67
67;67;42;41;54;61;68;69;66;67;72;40;67;68;48;59;41;54;67;63;50;54;71;68;56;51;64;67;67;43;66;43;66;51;66;40;57;65;48;40;65;68;66;69;67;68;66;56;68;40;67;68;67;65;64;58;68;65;61;61;62;53;72;67;54;55;68;70;43;63;60;58;51;43;65;67;37;65;54;53;68;57;47;46;43;43;57;62;66;65;66;67;66;65;66;63;67;68;65;51
64;59;65;54;50;67;42;62;65;65;37;65;67;67;40;65;66;63;67;67;66;63;71;69;67;65;65;66;68;44;55;68;65;50;67;65;67;68;65;64;44;49;67;63;43;67;65;65;65;65;65;66;65;67;43;66;56;49;68;61;63;44;61;54;69;66;47;47;68;67;50;48;52;54;62;57;67;51;64;67;65;66;42;42;64;67;67;68;68;63;65;65;66;67;67;67;57;53;62;40
64;50;67;68;43;43;65;42;66;66;65;65;66;67;68;55;58;67;64;50;63;52;50;51;66;67;65;67;67;65;68;65;58;60;62;56;68;40;67;67;68;66;67;68;69;55;44;64;51;40;46;45;66;66;50;44;40;61;55;63;66;66;55;56;67;48;48;63;41;66;68;66;43;67;67;67;65;67;44;63;57;55;53;51;67;67;66;66;56;54;52;53;65;67;55;51;64;69;68;67
67;66;43;41;63;65;65;65;57;67;57;55;43;54;50;56;59;62;41;40;50;48;59;52;57;61;68;65;67;40;58;65;68;57;68;48;48;66;51;57;69;69;68;61;56;57;57;59;51;43;64;67;40;65;43;43;43;67;48;64;67;68;51;49;55;65;67;65;68;62;47;58;64;65;40;40;64;67;43;57;55;65;43;65;51;57;68;63;68;66;47;42;68;67;67;51;72;67;45;64
66;68;57;43;67;51;65;65;67;41;59;43;66;68;68;72;63;55;65;70;67;68;65;62;49;61;63;61;56;63;54;68;64;68;52;57;60;66;66;66;41;50;57;65;55;57;60;62;58;67;43;68;68;63;68;66;63;60;68;66;65;68;65;48;64;68;50;52;67;66;66;68;68;55;51;43;67;66;67;65;67;55;57;52;64;43;59;67;66;67;43;54;63;62;65;68;68;68;65;58
70;51;64;57;54;40;51;62;66;65;66;39;67;68;43;64;67;68;66;66;67;67;52;46;68;68;65;58;54;64;57;43;59;66;57;45;59;65;68;66;64;67;67;43;60;63;54;62;42;62;63;59;40;68;67;43;68;67;40;50;49;65;58;64;67;67;53;64;51;57;65;65;67;67;67;68;65;64;43;68;67;43;43;43;65;64;66;67;68;68;66;66;55;65;64;64;64;41;68;68
65;64;64;53;65;67;48;50;61;61;68;43;58;49;68;65;66;65;56;52;67;40;67;64;43;54;50;47;45;49;65;67;72;66;52;55;66;71;62;58;68;68;47;43;66;40;62;67;68;65;40;40;50;65;70;40;68;68;64;51;68;55;66;66;37;69;66;65;62;65;48;68;58;53;46;54;67;68;63;65;65;64;64;64;65;68;61;60;40;48;49;42;65;67;62;49;65;64;68;48
68;67;49;60;65;48;48;58;65;43;68;67;55;65;68;69;66;66;65;48;41;43;64;46;66;65;67;67;55;57;43;68;56;49;65;64;40;68;62;61;66;68;68;67;40;68;68;67;63;65;63;66;48;70;68;37;67;69;43;62;68;65;67;67;68;48;68;59;65;51;60;56;67;66;65;64;68;65;43;68;65;65;66;69;40;67;65;40;69;43;66;41;65;67;65;68;65;66;67;67
66;66;66;55;40;66;65;40;57;59;72;51;64;57;69;68;66;62;52;58;43;65;60;41;64;67;67;69;67;67;48;68;40;57;66;71;43;43;67;50;62;49;53;44;68;65;67;69;50;44;51;66;51;65;51;68;51;54;59;63;68;67;65;43;60;57;51;68;65;66;59;46;48;65;57;50;65;67;68;50;58;65;50;68;51;66;51;65;68;62;66;67;66;66;67;68;51;55;49;49
67;65;68;65;65;50;60;62;65;70;65;63;66;66;67;69;64;65;61;58;42;42;51;57;53;52;66;67;43;66;66;66;43;48;53;64;65;67;51;41;50;55;51;62;51;67;67;72;67;65;40;67;65;69;69;68;62;68;57;57;68;66;59;58;61;60;54;49;66;68;58;67;66;37;66;57;65;65;72;68;51;37;67;68;66;64;50;66;47;64;68;66;68;68;54;56;65;66;59;55
40;66;65;67;66;63;66;65;57;57;42;41;68;71;64;43;64;66;67;68;57;51;65;65;65;68;40;48;68;68;54;67;57;57;58;64;65;67;67;66;66;66;65;51;58;67;43;54;55;60;67;67;68;57;65;67;54;53;68;66;60;59;51;63;63;48;59;50;66;65;37;43;43;68;51;60;70;64;67;67;68;68;66;65;41;67;66;67;66;68;59;51;67;67;62;68;48;49;63;66
49;63;70;48;55;53;54;41;59;60;67;66;66;52;48;62;68;43;60;65;50;59;59;51;59;68;66;39;50;40;64;51;67;68;57;48;64;60;51;43;68;68;41;68;62;57;40;66;55;69;68;66;68;67;40;67;42;42;62;65;68;67;67;62;68;51;70;70;54;64;65;53;68;68;67;48;66;66;66;69;67;68;50;50;65;63;62;50;55;40;66;68;46;63;60;63;64;46;67;67
66;68;63;59;65;66;54;46;70;65;65;67;43;68;67;43;66;67;67;54;65;66;40;62;65;62;68;67;66;43;64;59;68;67;67;66;56;65;64;50;40;68;67;67;65;66;68;65;68;66;66;48;40;40;43;66;48;43;67;66;59;56;67;67;66;67;41;66;68;68;65;66;66;58;62;64;65;37;68;43;67;66;49;57;67;68;51;66;66;68;44;66;68;67;66;62;41;67;66;66
68;43;68;70;65;48;64;45;70;67;65;67;57;64;55;57;68;43;57;62;65;67;65;43;67;59;51;44;65;59;43;65;67;68;65;67;68;67;66;67;68;66;65;70;68;65;65;66;65;40;65;57;66;65;44;47;67;59;66;65;66;66;67;65;68;59;43;65;66;58;65;65;66;65;64;66;57;57;68;67;53;62;67;67;66;66;64;44;55;68;55;65;67;66;67;68;68;65;43;65
58;59;41;66;68;65;57;61;50;59;51;72;41;68;66;65;66;67;54;40;68;68;62;65;48;65;68;41;69;48;67;68;50;57;43;65;41;62;66;51;67;67;64;70;60;57;54;65;71;69;60;48;60;53;61;61;66;66;66;67;65;68;68;67;68;64;66;66;64;65;67;69;66;41;67;51;57;61;67;43;47;58;44;66;53;51;68;66;67;66;43;65;67;65;66;66;61;57;65;52
68;59;43;41;64;56;43;68;68;69;66;54;65;65;55;37;41;66;66;48;68;57;62;67;54;59;68;55;66;57;68;68;66;67;67;66;67;68;67;67;59;51;67;65;60;64;45;47;67;65;67;68;53;65;66;68;67;68;54;57;58;58;43;67;51;54;57;50;68;48;62;55;65;67;65;43;43;64;68;67;55;43;43;40;62;68;64;65;54;68;67;68;37;64;65;68;68;57;67;63
67;68;72;40;68;64;43;67;68;66;67;43;68;41;68;65;63;66;51;67;61;55;37;68;48;67;59;63;67;66;67;71;68;50;50;50;68;57;37;66;65;64;52;56;66;40;67;41;59;68;69;69;67;68;67;67;65;67;57;65;68;67;68;67;59;57;68;68;62;65;64;65;43;57;48;66;58;57;68;68;44;53;67;68;46;63;67;68;69;62;65;64;66;68;66;67;46;63;62;68
65;66;66;66;65;65;53;65;66;67;70;68;50;48;57;66;65;66;66;40;66;66;67;68;56;53;67;41;68;68;67;66;43;43;67;66;64;54;65;64;54;68;65;68;66;68;65;68;43;58;66;67;65;51;40;40;68;68;43;50;51;43;67;55;57;65;65;68;48;68;57;55;64;43;68;67;67;50;57;52;68;65;65;67;67;43;64;65;64;65;67;67;67;69;66;66;52;66;68;67
65;68;58;49;66;65;65;65;63;57;69;66;68;68;62;65;66;65;57;56;65;66;43;48;67;67;60;65;67;66;66;65;68;66;66;68;72;68;43;65;67;63;67;63;66;42;61;65;66;67;57;68;68;68;54;57;65;66;68;37;67;66;43;50;67;67;68;67;67;65;67;67;65;65;56;63;50;58;55;49;48;67;48;51;43;43;60;49;65;58;68;66;63;64;68;68;67;67;51;46
51;62;67;66;67;66;67;65;68;58;68;41;59;49;65;67;43;66;55;67;67;67;68;65;54;53;67;41;55;56;69;65;50;51;63;43;67;68;66;66;68;67;66;43;67;67;55;65;68;72;68;43;49;66;40;66;66;58;67;57;67;68;64;65;53;53;67;66;67;65;68;67;67;50;58;66;68;48;65;65;68;67;67;67;67;43;65;49;66;65;64;51;51;55;62;54;58;65;68;67
55;68;65;68;67;68;65;59;65;67;66;59;68;69;67;57;67;69;60;47;62;63;61;58;66;37;68;68;48;69;66;66;43;68;68;67;40;48;64;67;67;66;66;66;67;48;64;57;60;63;41;40;48;37;65;60;64;48;48;65;54;59;68;68;66;66;55;43;55;66;56;60;67;43;67;50;67;54;41;67;40;57;48;67;68;67;65;67;67;40;65;44;67;68;66;69;68;68;53;44
59;66;57;63;69;67;56;51;59;47;67;67;67;67;67;66;51;50;65;65;65;65;67;66;68;51;65;68;70;43;47;48;67;69;37;68;43;62;68;68;65;68;69;70;59;41;40;68;54;67;65;65;68;65;67;66;46;63;68;68;65;65;67;65;50;68;65;68;53;64;48;48;59;51;50;65;67;67;65;61;65;64;65;57;65;51;43;68;59;63;58;64;69;68;41;65;63;49;66;66
65;70;63;66;58;61;48;55;43;65;65;58;64;61;55;56;68;63;68;68;65;67;40;65;57;50;60;56;58;65;65;65;65;65;49;54;68;68;68;64;68;67;66;65;43;63;65;68;41;68;67;67;40;68;50;56;67;68;55;68;64;57;48;60;65;63;68;51;66;59;66;66;65;64;66;68;67;67;67;65;66;65;68;48;41;69;54;67;51;55;67;67;57;43;51;57;66;70;65;65
66;68;65;68;68;68;68;68;62;54;68;67;66;66;51;67;69;68;67;40;66;67;64;64;68;68;53;64;66;65;65;68;51;67;56;62;66;65;66;43;62;58;55;50;65;65;65;65;68;65;68;66;57;59;68;68;48;60;62;69;62;41;63;62;63;52;55;61;68;68;56;52;65;54;52;65;56;46;68;67;68;65;66;66;65;64;66;67;40;48;67;68;58;65;65;67;41;43;65;68
64;54;68;68;68;68;68;43;66;66;68;43;67;40;66;65;60;55;43;68;69;71;63;46;54;68;63;55;47;46;70;66;67;62;67;57;62;59;68;51;65;57;60;60;66;65;65;56;63;52;67;68;67;68;65;65;51;66;70;67;48;39;51;67;68;66;68;67;68;66;54;59;50;58;43;68;47;44;46;68;65;67;67;57;67;59;58;57;52;59;42;63;64;68;68;43;66;68;49;53
49;65;59;57;67;66;68;54;65;65;67;69;68;65;53;53;67;37;65;66;46;68;65;43;65;68;68;68;66;62;65;68;51;64;59;56;68;68;68;43;67;66;48;52;67;46;67;70;51;43;57;66;50;68;67;67;57;70;67;43;40;66;68;68;67;48;56;63;67;64;67;51;67;67;68;67;48;59;41;68;64;68;43;62;66;67;65;68;67;51;43;43;68;68;48;66;70;70;68;67
67;66;67;65;68;65;66;66;68;67;66;57;67;43;57;50;65;65;67;59;64;50;56;54;48;67;57;57;45;64;55;58;64;67;51;49;65;57;67;67;48;59;66;67;64;66;41;42;66;68;67;67;66;68;68;67;64;68;65;62;66;68;67;48;67;66;51;57;51;68;54;68;67;65;65;67;67;65;62;46;68;61;66;67;68;68;68;67;68;68;66;68;67;67;67;67;57;65;66;67
65;65;68;48;67;67;52;67;48;65;68;65;50;62;70;67;65;67;65;48;61;44;64;51;50;55;51;65;65;55;54;59;54;68;66;66;43;67;68;67;67;68;51;67;66;67;67;51;65;67;65;55;65;67;64;50;64;65;65;65;51;43;68;68;68;50;61;47;51;51;61;64;67;66;41;48;45;64;55;60;67;66;67;55;57;64;66;66;48;67;51;65;49;51;43;63;63;65;66;67
50;66;49;61;65;68;50;50;67;63;60;64;43;66;62;57;62;65;66;66;66;67;63;61;54;57;68;48;68;72;51;66;60;47;68;67;68;43;66;66;55;46;68;67;65;67;67;67;68;67;52;62;65;67;41;67;47;62;46;67;68;66;68;65;50;57;65;51;70;68;68;67;65;68;65;51;50;54;66;68;67;67;54;64;68;48;48;58;64;45;48;54;41;70;65;43;67;46;65;67
64;58;50;49;51;66;68;68;51;69;65;68;67;43;67;65;48;60;66;65;67;68;64;68;57;66;65;65;65;64;50;50;65;40;68;46;67;66;49;50;65;61;50;57;65;66;54;63;68;68;65;57;68;44;67;66;51;55;66;66;57;57;67;68;43;69;43;64;51;43;47;64;66;66;69;69;67;66;48;67;58;58;65;65;65;65;61;55;65;51;50;65;68;68;59;64;58;56;72;68
68;69;65;64;68;65;59;57;68;68;65;67;43;51;55;65;67;40;69;68;66;67;67;59;62;60;62;68;55;56;58;57;68;65;43;62;66;66;67;68;56;60;66;70;66;66;66;66;66;67;65;67;65;65;63;64;68;54;67;67;66;43;65;67;67;65;68;57;48;67;43;65;64;65;68;68;67;66;66;66;48;57;64;61;50;64;47;60;59;48;55;63;68;65;66;66;56;55;69;65
51;37;67;68;68;68;67;65;68;64;67;68;65;68;66;51;65;45;41;57;67;65;66;67;67;51;68;43;46;64;54;64;67;67;37;48;67;68;66;66;68;65;67;67;37;65;50;67;55;54;66;41;66;65;67;67;67;68;61;56;65;48;67;66;68;65;62;58;68;65;50;65;48;51;48;65;67;48;61;62;67;65;62;42;67;41;65;64;56;55;68;65;67;58;43;62;65;68;65;68
48;67;67;66;67;68;67;57;67;66;60;55;47;47;62;52;56;54;62;46;57;58;60;62;66;66;69;65;68;40;65;67;67;57;68;41;66;67;54;64;69;68;49;49;68;68;64;44;65;68;56;61;67;68;61;64;68;67;68;65;47;44;67;50;65;57;50;48;41;67;68;67;67;69;55;67;49;50;48;67;65;55;48;60;69;68;68;65;66;67;65;65;65;68;66;65;58;60;66;52
67;67;72;51;68;67;63;39;68;68;48;69;41;48;66;66;66;51;64;66;67;48;54;60;46;46;39;46;64;44;69;65;52;56;68;67;67;67;48;55;51;55;68;67;59;50;65;66;67;65;68;64;65;63;67;66;66;67;68;68;65;65;63;68;65;63;65;65;64;51;66;67;67;67;48;51;65;57;66;68;43;65;68;67;67;66;67;68;67;67;59;66;54;68;66;63;37;65;68;65
65;64;60;65;67;66;56;52;65;65;61;47;67;40;66;67;43;48;67;66;65;67;54;64;67;68;68;67;65;68;48;45;68;48;62;64;68;69;50;60;62;56;50;67;67;65;66;43;65;67;63;50;68;68;66;60;41;48;63;68;50;65;67;68;63;65;43;62;64;65;65;67;66;67;51;65;59;58;51;59;51;57;53;57;63;61;66;57;44;67;67;66;65;66;67;46;46;62;53;52
